Year;Voivodeship;Sex;ICD10;Age;Count
2010;14;K;C44;35-39;5
2010;14;K;C44;40-44;8
2010;14;K;C44;45-49;11
2010;14;K;C44;5-9;0
2010;14;K;C44;50-54;25
2010;14;K;C44;55-59;38
2010;14;K;C44;60-64;67
2010;14;K;C44;65-69;52
2010;14;K;C44;70-74;80
2010;14;K;C44;75-79;119
2010;14;K;C44;80-84;103
2010;14;K;C44;85+;69
2010;14;K;C45;0-4;0
2010;14;K;C45;10-14;0
2010;14;K;C45;15-19;0
2010;14;K;C45;20-24;0
2010;14;K;C45;25-29;0
2010;14;K;C45;30-34;1
2010;14;K;C45;35-39;0
2010;14;K;C45;40-44;1
2010;14;K;C45;45-49;0
2010;14;K;C45;5-9;0
2010;14;K;C45;50-54;1
2010;14;K;C45;55-59;1
2010;14;K;C45;60-64;2
2010;14;K;C45;65-69;5
2010;14;K;C45;70-74;3
2010;14;K;C45;75-79;2
2010;14;K;C45;80-84;0
2010;14;K;C45;85+;0
2010;14;K;C46;0-4;0
2010;14;K;C46;10-14;0
2010;14;K;C46;15-19;0
2010;14;K;C46;20-24;0
2010;14;K;C46;25-29;0
2010;14;K;C46;30-34;0
2010;14;K;C46;35-39;0
2010;14;K;C46;40-44;0
2010;14;K;C46;45-49;0
2010;14;K;C46;5-9;0
2010;14;K;C46;50-54;0
2010;14;K;C46;55-59;0
2010;14;K;C46;60-64;0
2010;14;K;C46;65-69;1
2010;14;K;C46;70-74;1
2010;14;K;C46;75-79;0
2010;14;K;C46;80-84;0
2010;14;K;C46;85+;0
2010;14;K;C47;0-4;0
2010;14;K;C47;10-14;0
2010;14;K;C47;15-19;0
2010;14;K;C47;20-24;0
2010;14;K;C47;25-29;1
2010;14;K;C47;30-34;0
2010;14;K;C47;35-39;1
2010;14;K;C47;40-44;0
2010;14;K;C47;45-49;0
2010;14;K;C47;5-9;0
2010;14;K;C47;50-54;0
2010;14;K;C47;55-59;1
2010;14;K;C47;60-64;1
2010;14;K;C47;65-69;0
2010;14;K;C47;70-74;0
2010;14;K;C47;75-79;0
2010;14;K;C47;80-84;0
2010;14;K;C47;85+;1
2010;14;K;C48;0-4;0
2010;14;K;C48;10-14;0
2010;14;K;C48;15-19;0
2010;14;K;C48;20-24;1
2010;14;K;C48;25-29;0
2010;14;K;C48;30-34;0
2010;14;K;C48;35-39;1
2010;14;K;C48;40-44;0
2010;14;K;C48;45-49;0
2010;14;K;C48;5-9;0
2010;14;K;C48;50-54;1
2010;14;K;C48;55-59;0
2010;14;K;C48;60-64;4
2010;14;K;C48;65-69;1
2010;14;K;C48;70-74;3
2010;14;K;C48;75-79;2
2010;14;K;C48;80-84;0
2010;14;K;C48;85+;1
2010;14;K;C49;0-4;0
2010;14;K;C49;10-14;0
2010;14;K;C49;15-19;0
2010;14;K;C49;20-24;0
2010;14;K;C49;25-29;3
2010;14;K;C49;30-34;2
2010;14;K;C49;35-39;2
2010;14;K;C49;40-44;1
2010;14;K;C49;45-49;2
2010;14;K;C49;5-9;0
2010;14;K;C49;50-54;5
2010;14;K;C49;55-59;8
2010;14;K;C49;60-64;6
2010;14;K;C49;65-69;5
2010;14;K;C49;70-74;3
2010;14;K;C49;75-79;3
2010;14;K;C49;80-84;6
2010;14;K;C49;85+;2
2010;14;K;C50;0-4;0
2010;14;K;C50;10-14;0
2010;14;K;C50;15-19;0
2010;14;K;C50;20-24;2
2010;14;K;C50;25-29;8
2010;14;K;C50;30-34;46
2010;14;K;C50;35-39;61
2010;14;K;C50;40-44;83
2010;14;K;C50;45-49;156
2010;14;K;C50;5-9;0
2010;14;K;C50;50-54;284
2010;14;K;C50;55-59;347
2010;14;K;C50;60-64;333
2010;14;K;C50;65-69;270
2010;14;K;C50;70-74;183
2010;14;K;C50;75-79;158
2010;14;K;C50;80-84;110
2010;14;K;C50;85+;61
2010;14;K;C51;0-4;0
2010;14;K;C51;10-14;0
2010;14;K;C51;15-19;0
2010;14;K;C51;20-24;0
2010;14;K;C51;25-29;0
2010;14;K;C51;30-34;0
2010;14;K;C51;35-39;1
2010;14;K;C51;40-44;1
2010;14;K;C51;45-49;1
2010;14;K;C51;5-9;0
2010;14;K;C51;50-54;3
2010;14;K;C51;55-59;3
2010;14;K;C51;60-64;8
2010;14;K;C51;65-69;4
2010;14;K;C51;70-74;12
2010;14;K;C51;75-79;12
2010;14;K;C51;80-84;15
2010;14;K;C51;85+;7
2010;14;K;C52;0-4;0
2010;14;K;C52;10-14;0
2010;14;K;C52;15-19;0
2010;14;K;C52;20-24;0
2010;14;K;C52;25-29;0
2010;14;K;C52;30-34;0
2010;14;K;C52;35-39;0
2010;14;K;C52;40-44;0
2010;14;K;C52;45-49;0
2010;14;K;C52;5-9;0
2010;14;K;C52;50-54;1
2010;14;K;C52;55-59;1
2010;14;K;C52;60-64;1
2010;14;K;C52;65-69;4
2010;14;K;C52;70-74;0
2010;14;K;C52;75-79;1
2010;14;K;C52;80-84;2
2010;14;K;C52;85+;1
2010;14;K;C53;0-4;0
2010;14;K;C53;10-14;0
2010;14;K;C53;15-19;0
2010;14;K;C53;20-24;0
2010;14;K;C53;25-29;1
2010;14;K;C53;30-34;16
2010;14;K;C53;35-39;28
2010;14;K;C53;40-44;35
2010;14;K;C53;45-49;48
2010;14;K;C53;5-9;0
2010;14;K;C53;50-54;69
2010;14;K;C53;55-59;56
2010;14;K;C53;60-64;54
2010;14;K;C53;65-69;25
2010;14;K;C53;70-74;32
2010;14;K;C53;75-79;24
2010;14;K;C53;80-84;10
2010;14;K;C53;85+;10
2010;14;K;C54;0-4;0
2010;14;K;C54;10-14;0
2010;14;K;C54;15-19;0
2010;14;K;C54;20-24;1
2010;14;K;C54;25-29;2
2010;14;K;C54;30-34;3
2010;14;K;C54;35-39;7
2010;14;K;C54;40-44;11
2010;14;K;C54;45-49;39
2010;14;K;C54;5-9;0
2010;14;K;C54;50-54;90
2010;14;K;C54;55-59;126
2010;14;K;C54;60-64;151
2010;14;K;C54;65-69;108
2010;14;K;C54;70-74;92
2010;14;K;C54;75-79;80
2010;14;K;C54;80-84;43
2010;14;K;C54;85+;18
2010;14;K;C55;0-4;0
2010;14;K;C55;10-14;0
2010;14;K;C55;15-19;0
2010;14;K;C55;20-24;0
2010;14;K;C55;25-29;0
2010;14;K;C55;30-34;0
2010;14;K;C55;35-39;0
2010;14;K;C55;40-44;0
2010;14;K;C55;45-49;0
2010;14;K;C55;5-9;0
2010;14;K;C55;50-54;3
2010;14;K;C55;55-59;3
2010;14;K;C55;60-64;1
2010;14;K;C55;65-69;1
2010;14;K;C55;70-74;0
2010;14;K;C55;75-79;2
2010;14;K;C55;80-84;0
2010;14;K;C55;85+;1
2010;14;K;C56;0-4;0
2010;14;K;C56;10-14;0
2010;14;K;C56;15-19;2
2010;14;K;C56;20-24;0
2010;14;K;C56;25-29;4
2010;14;K;C56;30-34;5
2010;14;K;C56;35-39;9
2010;14;K;C56;40-44;19
2010;14;K;C56;45-49;28
2010;14;K;C56;5-9;0
2010;14;K;C56;50-54;47
2010;14;K;C56;55-59;56
2010;14;K;C56;60-64;61
2010;14;K;C56;65-69;49
2010;14;K;C56;70-74;47
2010;14;K;C56;75-79;38
2010;14;K;C56;80-84;27
2010;14;K;C56;85+;8
2010;14;K;C57;0-4;0
2010;14;K;C57;10-14;0
2010;14;K;C57;15-19;0
2010;14;K;C57;20-24;0
2010;14;K;C57;25-29;0
2010;14;K;C57;30-34;0
2010;14;K;C57;35-39;0
2010;14;K;C57;40-44;0
2010;14;K;C57;45-49;1
2010;14;K;C57;5-9;0
2010;14;K;C57;50-54;0
2010;14;K;C57;55-59;6
2010;14;K;C57;60-64;2
2010;14;K;C57;65-69;1
2010;14;K;C57;70-74;1
2010;14;K;C57;75-79;1
2010;14;K;C57;80-84;3
2010;14;K;C57;85+;1
2010;14;K;C58;0-4;0
2010;14;K;C58;10-14;0
2010;14;K;C58;15-19;0
2010;14;K;C58;20-24;0
2010;14;K;C58;25-29;1
2010;14;K;C58;30-34;0
2010;14;K;C58;35-39;0
2010;14;K;C58;40-44;0
2010;14;K;C58;45-49;0
2010;14;K;C58;5-9;0
2010;14;K;C58;50-54;0
2010;14;K;C58;55-59;0
2010;14;K;C58;60-64;0
2010;14;K;C58;65-69;0
2010;14;K;C58;70-74;0
2010;14;K;C58;75-79;0
2010;14;K;C58;80-84;0
2010;14;K;C58;85+;0
2010;14;K;C64;0-4;1
2010;14;K;C64;10-14;1
2010;14;K;C64;15-19;0
2010;14;K;C64;20-24;0
2010;14;K;C64;25-29;1
2010;14;K;C64;30-34;2
2010;14;K;C64;35-39;4
2010;14;K;C64;40-44;5
2010;14;K;C64;45-49;6
2010;14;K;C64;5-9;0
2010;14;K;C64;50-54;21
2010;14;K;C64;55-59;26
2010;14;K;C64;60-64;26
2010;14;K;C64;65-69;30
2010;14;K;C64;70-74;30
2010;14;K;C64;75-79;23
2010;14;K;C64;80-84;19
2010;14;K;C64;85+;10
2010;14;K;C65;0-4;0
2010;14;K;C65;10-14;0
2010;14;K;C65;15-19;0
2010;14;K;C65;20-24;0
2010;14;K;C65;25-29;0
2010;14;K;C65;30-34;0
2010;14;K;C65;35-39;0
2010;14;K;C65;40-44;0
2010;14;K;C65;45-49;1
2010;14;K;C65;5-9;0
2010;14;K;C65;50-54;1
2010;14;K;C65;55-59;1
2010;14;K;C65;60-64;3
2010;14;K;C65;65-69;2
2010;14;K;C65;70-74;3
2010;14;K;C65;75-79;2
2010;14;K;C65;80-84;2
2010;14;K;C65;85+;1
2010;14;K;C66;0-4;0
2010;14;K;C66;10-14;0
2010;14;K;C66;15-19;0
2010;14;K;C66;20-24;0
2010;14;K;C66;25-29;0
2010;14;K;C66;30-34;0
2010;14;K;C66;35-39;0
2010;14;K;C66;40-44;0
2010;14;K;C66;45-49;0
2010;14;K;C66;5-9;0
2010;14;K;C66;50-54;0
2010;14;K;C66;55-59;0
2010;14;K;C66;60-64;1
2010;14;K;C66;65-69;1
2010;14;K;C66;70-74;2
2010;14;K;C66;75-79;3
2010;14;K;C66;80-84;0
2010;14;K;C66;85+;0
2010;14;K;C67;0-4;0
2010;14;K;C67;10-14;0
2010;14;K;C67;15-19;0
2010;14;K;C67;20-24;0
2010;14;K;C67;25-29;0
2010;14;K;C67;30-34;0
2010;14;K;C67;35-39;0
2010;14;K;C67;40-44;0
2010;14;K;C67;45-49;2
2010;14;K;C67;5-9;0
2010;14;K;C67;50-54;15
2010;14;K;C67;55-59;13
2010;14;K;C67;60-64;25
2010;14;K;C67;65-69;11
2010;14;K;C67;70-74;23
2010;14;K;C67;75-79;12
2010;14;K;C67;80-84;21
2010;14;K;C67;85+;21
2010;14;K;C69;0-4;0
2010;14;K;C69;10-14;0
2010;14;K;C69;15-19;0
2010;14;K;C69;20-24;0
2010;14;K;C69;25-29;1
2010;14;K;C69;30-34;0
2010;14;K;C69;35-39;1
2010;14;K;C69;40-44;3
2010;14;K;C69;45-49;0
2010;14;K;C69;5-9;0
2010;14;K;C69;50-54;2
2010;14;K;C69;55-59;2
2010;14;K;C69;60-64;5
2010;14;K;C69;65-69;1
2010;14;K;C69;70-74;4
2010;14;K;C69;75-79;2
2010;14;K;C69;80-84;1
2010;14;K;C69;85+;3
2010;14;K;C70;0-4;0
2010;14;K;C70;10-14;0
2010;14;K;C70;15-19;0
2010;14;K;C70;20-24;0
2010;14;K;C70;25-29;0
2010;14;K;C70;30-34;0
2010;14;K;C70;35-39;0
2010;14;K;C70;40-44;0
2010;14;K;C70;45-49;0
2010;14;K;C70;5-9;0
2010;14;K;C70;50-54;0
2010;14;K;C70;55-59;0
2010;14;K;C70;60-64;0
2010;14;K;C70;65-69;0
2010;14;K;C70;70-74;0
2010;14;K;C70;75-79;1
2010;14;K;C70;80-84;0
2010;14;K;C70;85+;3
2010;14;K;C71;0-4;1
2010;14;K;C71;10-14;1
2010;14;K;C71;15-19;0
2010;14;K;C71;20-24;4
2010;14;K;C71;25-29;5
2010;14;K;C71;30-34;6
2010;14;K;C71;35-39;10
2010;14;K;C71;40-44;7
2010;14;K;C71;45-49;8
2010;14;K;C71;5-9;0
2010;14;K;C71;50-54;12
2010;14;K;C71;55-59;24
2010;14;K;C71;60-64;16
2010;14;K;C71;65-69;15
2010;14;K;C71;70-74;12
2010;14;K;C71;75-79;18
2010;14;K;C71;80-84;16
2010;14;K;C71;85+;11
2010;14;K;C72;0-4;0
2010;14;K;C72;10-14;0
2010;14;K;C72;15-19;0
2010;14;K;C72;20-24;0
2010;14;K;C72;25-29;0
2010;14;K;C72;30-34;1
2010;14;K;C72;35-39;0
2010;14;K;C72;40-44;0
2010;14;K;C72;45-49;0
2010;14;K;C72;5-9;0
2010;14;K;C72;50-54;1
2010;14;K;C72;55-59;1
2010;14;K;C72;60-64;0
2010;14;K;C72;65-69;1
2010;14;K;C72;70-74;1
2010;14;K;C72;75-79;0
2010;14;K;C72;80-84;0
2010;14;K;C72;85+;0
2010;14;K;C73;0-4;0
2010;14;K;C73;10-14;1
2010;14;K;C73;15-19;1
2010;14;K;C73;20-24;5
2010;14;K;C73;25-29;15
2010;14;K;C73;30-34;31
2010;14;K;C73;35-39;18
2010;14;K;C73;40-44;24
2010;14;K;C73;45-49;28
2010;14;K;C73;5-9;0
2010;14;K;C73;50-54;23
2010;14;K;C73;55-59;27
2010;14;K;C73;60-64;26
2010;14;K;C73;65-69;13
2010;14;K;C73;70-74;7
2010;14;K;C73;75-79;14
2010;14;K;C73;80-84;7
2010;14;K;C73;85+;3
2010;14;K;C74;0-4;1
2010;14;K;C74;10-14;0
2010;14;K;C74;15-19;0
2010;14;K;C74;20-24;0
2010;14;K;C74;25-29;0
2010;14;K;C74;30-34;0
2010;14;K;C74;35-39;1
2010;14;K;C74;40-44;0
2010;14;K;C74;45-49;0
2010;14;K;C74;5-9;0
2010;14;K;C74;50-54;0
2010;14;K;C74;55-59;1
2010;14;K;C74;60-64;3
2010;14;K;C74;65-69;0
2010;14;K;C74;70-74;2
2010;14;K;C74;75-79;0
2010;14;K;C74;80-84;1
2010;14;K;C74;85+;0
2010;14;K;C75;0-4;0
2010;14;K;C75;10-14;0
2010;14;K;C75;15-19;0
2010;14;K;C75;20-24;0
2010;14;K;C75;25-29;0
2010;14;K;C75;30-34;0
2010;14;K;C75;35-39;0
2010;14;K;C75;40-44;0
2010;14;K;C75;45-49;0
2010;14;K;C75;5-9;0
2010;14;K;C75;50-54;0
2010;14;K;C75;55-59;0
2010;14;K;C75;60-64;0
2010;14;K;C75;65-69;1
2010;14;K;C75;70-74;1
2010;14;K;C75;75-79;0
2010;14;K;C75;80-84;0
2010;14;K;C75;85+;0
2010;14;K;C76;0-4;1
2010;14;K;C76;10-14;0
2010;14;K;C76;15-19;0
2010;14;K;C76;20-24;0
2010;14;K;C76;25-29;0
2010;14;K;C76;30-34;0
2010;14;K;C76;35-39;0
2010;14;K;C76;40-44;1
2010;14;K;C76;45-49;5
2010;14;K;C76;5-9;1
2010;14;K;C76;50-54;0
2010;14;K;C76;55-59;2
2010;14;K;C76;60-64;2
2010;14;K;C76;65-69;2
2010;14;K;C76;70-74;1
2010;14;K;C76;75-79;3
2010;14;K;C76;80-84;3
2010;14;K;C76;85+;7
2010;14;K;C77;0-4;0
2010;14;K;C77;10-14;0
2010;14;K;C77;15-19;0
2010;14;K;C77;20-24;0
2010;14;K;C77;25-29;0
2010;14;K;C77;30-34;0
2010;14;K;C77;35-39;0
2010;14;K;C77;40-44;0
2010;14;K;C77;45-49;0
2010;14;K;C77;5-9;0
2010;14;K;C77;50-54;1
2010;14;K;C77;55-59;0
2010;14;K;C77;60-64;0
2010;14;K;C77;65-69;1
2010;14;K;C77;70-74;3
2010;14;K;C77;75-79;1
2010;14;K;C77;80-84;0
2010;14;K;C77;85+;1
2010;14;K;C78;0-4;0
2010;14;K;C78;10-14;0
2010;14;K;C78;15-19;0
2010;14;K;C78;20-24;0
2010;14;K;C78;25-29;0
2010;14;K;C78;30-34;0
2010;14;K;C78;35-39;0
2010;14;K;C78;40-44;0
2010;14;K;C78;45-49;1
2010;14;K;C78;5-9;0
2010;14;K;C78;50-54;1
2010;14;K;C78;55-59;1
2010;14;K;C78;60-64;0
2010;14;K;C78;65-69;0
2010;14;K;C78;70-74;4
2010;14;K;C78;75-79;3
2010;14;K;C78;80-84;5
2010;14;K;C78;85+;1
2010;14;K;C79;0-4;0
2010;14;K;C79;10-14;0
2010;14;K;C79;15-19;0
2010;14;K;C79;20-24;0
2010;14;K;C79;25-29;0
2010;14;K;C79;30-34;0
2010;14;K;C79;35-39;0
2010;14;K;C79;40-44;0
2010;14;K;C79;45-49;0
2010;14;K;C79;5-9;0
2010;14;K;C79;50-54;1
2010;14;K;C79;55-59;1
2010;14;K;C79;60-64;3
2010;14;K;C79;65-69;3
2010;14;K;C79;70-74;4
2010;14;K;C79;75-79;8
2010;14;K;C79;80-84;2
2010;14;K;C79;85+;1
2010;14;K;C80;0-4;0
2010;14;K;C80;10-14;0
2010;14;K;C80;15-19;0
2010;14;K;C80;20-24;0
2010;14;K;C80;25-29;1
2010;14;K;C80;30-34;0
2010;14;K;C80;35-39;0
2010;14;K;C80;40-44;0
2010;14;K;C80;45-49;1
2010;14;K;C80;5-9;0
2010;14;K;C80;50-54;7
2010;14;K;C80;55-59;8
2010;14;K;C80;60-64;14
2010;14;K;C80;65-69;7
2010;14;K;C80;70-74;11
2010;14;K;C80;75-79;16
2010;14;K;C80;80-84;20
2010;14;K;C80;85+;13
2010;14;K;C81;0-4;0
2010;14;K;C81;10-14;1
2010;14;K;C81;15-19;6
2010;14;K;C81;20-24;4
2010;14;K;C81;25-29;6
2010;14;K;C81;30-34;9
2010;14;K;C81;35-39;2
2010;14;K;C81;40-44;1
2010;14;K;C81;45-49;1
2010;14;K;C81;5-9;0
2010;14;K;C81;50-54;1
2010;14;K;C81;55-59;1
2010;14;K;C81;60-64;1
2010;14;K;C81;65-69;1
2010;14;K;C81;70-74;0
2010;14;K;C81;75-79;1
2010;14;K;C81;80-84;0
2010;14;K;C81;85+;0
2010;14;K;C82;0-4;0
2010;14;K;C82;10-14;0
2010;14;K;C82;15-19;0
2010;14;K;C82;20-24;0
2010;14;K;C82;25-29;1
2010;14;K;C82;30-34;0
2010;14;K;C82;35-39;1
2010;14;K;C82;40-44;0
2010;14;K;C82;45-49;3
2010;14;K;C82;5-9;0
2010;14;K;C82;50-54;4
2010;14;K;C82;55-59;7
2010;14;K;C82;60-64;2
2010;14;K;C82;65-69;1
2010;14;K;C82;70-74;4
2010;14;K;C82;75-79;2
2010;14;K;C82;80-84;4
2010;14;K;C82;85+;1
2010;14;K;C83;0-4;0
2010;14;K;C83;10-14;0
2010;14;K;C83;15-19;0
2010;14;K;C83;20-24;0
2010;14;K;C83;25-29;0
2010;14;K;C83;30-34;0
2010;14;K;C83;35-39;2
2010;14;K;C83;40-44;0
2010;14;K;C83;45-49;5
2010;14;K;C83;5-9;0
2010;14;K;C83;50-54;6
2010;14;K;C83;55-59;10
2010;14;K;C83;60-64;13
2010;14;K;C83;65-69;8
2010;14;K;C83;70-74;10
2010;14;K;C83;75-79;17
2010;14;K;C83;80-84;6
2010;14;K;C83;85+;10
2010;14;K;C84;0-4;0
2010;14;K;C84;10-14;0
2010;14;K;C84;15-19;0
2010;14;K;C84;20-24;1
2010;14;K;C84;25-29;0
2010;14;K;C84;30-34;1
2010;14;K;C84;35-39;1
2010;14;K;C84;40-44;2
2010;14;K;C84;45-49;1
2010;14;K;C84;5-9;0
2010;14;K;C84;50-54;0
2010;14;K;C84;55-59;0
2010;14;K;C84;60-64;2
2010;14;K;C84;65-69;2
2010;14;K;C84;70-74;2
2010;14;K;C84;75-79;2
2010;14;K;C84;80-84;1
2010;14;K;C84;85+;1
2010;14;K;C85;0-4;0
2010;14;K;C85;10-14;0
2010;14;K;C85;15-19;1
2010;14;K;C85;20-24;2
2010;14;K;C85;25-29;1
2010;14;K;C85;30-34;0
2010;14;K;C85;35-39;0
2010;14;K;C85;40-44;0
2010;14;K;C85;45-49;0
2010;14;K;C85;5-9;0
2010;14;K;C85;50-54;1
2010;14;K;C85;55-59;2
2010;14;K;C85;60-64;1
2010;14;K;C85;65-69;1
2010;14;K;C85;70-74;2
2010;14;K;C85;75-79;3
2010;14;K;C85;80-84;4
2010;14;K;C85;85+;4
2010;14;K;C90;0-4;0
2010;14;K;C90;10-14;0
2010;14;K;C90;15-19;1
2010;14;K;C90;20-24;0
2010;14;K;C90;25-29;0
2010;14;K;C90;30-34;0
2010;14;K;C90;35-39;0
2010;14;K;C90;40-44;0
2010;14;K;C90;45-49;3
2010;14;K;C90;5-9;0
2010;14;K;C90;50-54;4
2010;14;K;C90;55-59;11
2010;14;K;C90;60-64;8
2010;14;K;C90;65-69;10
2010;14;K;C90;70-74;9
2010;14;K;C90;75-79;9
2010;14;K;C90;80-84;8
2010;14;K;C90;85+;2
2010;14;K;C91;0-4;6
2010;14;K;C91;10-14;3
2010;14;K;C91;15-19;3
2010;14;K;C91;20-24;1
2010;14;K;C91;25-29;0
2010;14;K;C91;30-34;0
2010;14;K;C91;35-39;0
2010;14;K;C91;40-44;0
2010;14;K;C91;45-49;2
2010;14;K;C91;5-9;4
2010;14;K;C91;50-54;3
2010;14;K;C91;55-59;6
2010;14;K;C91;60-64;8
2010;14;K;C91;65-69;2
2010;14;K;C91;70-74;8
2010;14;K;C91;75-79;5
2010;14;K;C91;80-84;5
2010;14;K;C91;85+;3
2010;14;K;C92;0-4;1
2010;14;K;C92;10-14;0
2010;14;K;C92;15-19;0
2010;14;K;C92;20-24;0
2010;14;K;C92;25-29;0
2010;14;K;C92;30-34;1
2010;14;K;C92;35-39;2
2010;14;K;C92;40-44;0
2010;14;K;C92;45-49;1
2010;14;K;C92;5-9;1
2010;14;K;C92;50-54;2
2010;14;K;C92;55-59;3
2010;14;K;C92;60-64;7
2010;14;K;C92;65-69;4
2010;14;K;C92;70-74;3
2010;14;K;C92;75-79;5
2010;14;K;C92;80-84;1
2010;14;K;C92;85+;3
2010;14;K;C93;0-4;0
2010;14;K;C93;10-14;0
2010;14;K;C93;15-19;0
2010;14;K;C93;20-24;0
2010;14;K;C93;25-29;0
2010;14;K;C93;30-34;0
2010;14;K;C93;35-39;0
2010;14;K;C93;40-44;0
2010;14;K;C93;45-49;0
2010;14;K;C93;5-9;0
2010;14;K;C93;50-54;0
2010;14;K;C93;55-59;0
2010;14;K;C93;60-64;0
2010;14;K;C93;65-69;0
2010;14;K;C93;70-74;1
2010;14;K;C93;75-79;0
2010;14;K;C93;80-84;0
2010;14;K;C93;85+;0
2010;14;K;C95;0-4;0
2010;14;K;C95;10-14;0
2010;14;K;C95;15-19;0
2010;14;K;C95;20-24;0
2010;14;K;C95;25-29;0
2010;14;K;C95;30-34;0
2010;14;K;C95;35-39;0
2010;14;K;C95;40-44;0
2010;14;K;C95;45-49;0
2010;14;K;C95;5-9;0
2010;14;K;C95;50-54;2
2010;14;K;C95;55-59;0
2010;14;K;C95;60-64;0
2010;14;K;C95;65-69;0
2010;14;K;C95;70-74;0
2010;14;K;C95;75-79;0
2010;14;K;C95;80-84;1
2010;14;K;C95;85+;0
2010;14;K;C96;0-4;0
2010;14;K;C96;10-14;0
2010;14;K;C96;15-19;0
2010;14;K;C96;20-24;0
2010;14;K;C96;25-29;0
2010;14;K;C96;30-34;0
2010;14;K;C96;35-39;0
2010;14;K;C96;40-44;0
2010;14;K;C96;45-49;0
2010;14;K;C96;5-9;0
2010;14;K;C96;50-54;0
2010;14;K;C96;55-59;0
2010;14;K;C96;60-64;0
2010;14;K;C96;65-69;0
2010;14;K;C96;70-74;0
2010;14;K;C96;75-79;1
2010;14;K;C96;80-84;0
2010;14;K;C96;85+;0
2010;14;K;D00;0-4;0
2010;14;K;D00;10-14;0
2010;14;K;D00;15-19;0
2010;14;K;D00;20-24;0
2010;14;K;D00;25-29;0
2010;14;K;D00;30-34;0
2010;14;K;D00;35-39;0
2010;14;K;D00;40-44;0
2010;14;K;D00;45-49;0
2010;14;K;D00;5-9;0
2010;14;K;D00;50-54;0
2010;14;K;D00;55-59;0
2010;14;K;D00;60-64;0
2010;14;K;D00;65-69;0
2010;14;K;D00;70-74;0
2010;14;K;D00;75-79;1
2010;14;K;D00;80-84;0
2010;14;K;D00;85+;0
2010;14;K;D01;0-4;0
2010;14;K;D01;10-14;0
2010;14;K;D01;15-19;0
2010;14;K;D01;20-24;0
2010;14;K;D01;25-29;0
2010;14;K;D01;30-34;0
2010;14;K;D01;35-39;0
2010;14;K;D01;40-44;0
2010;14;K;D01;45-49;0
2010;14;K;D01;5-9;0
2010;14;K;D01;50-54;0
2010;14;K;D01;55-59;0
2010;14;K;D01;60-64;0
2010;14;K;D01;65-69;0
2010;14;K;D01;70-74;0
2010;14;K;D01;75-79;1
2010;14;K;D01;80-84;0
2010;14;K;D01;85+;0
2010;14;K;D02;0-4;0
2010;14;K;D02;10-14;0
2010;14;K;D02;15-19;0
2010;14;K;D02;20-24;0
2010;14;K;D02;25-29;0
2010;14;K;D02;30-34;0
2010;14;K;D02;35-39;0
2010;14;K;D02;40-44;0
2010;14;K;D02;45-49;0
2010;14;K;D02;5-9;0
2010;14;K;D02;50-54;0
2010;14;K;D02;55-59;0
2010;14;K;D02;60-64;0
2010;14;K;D02;65-69;1
2010;14;K;D02;70-74;0
2010;14;K;D02;75-79;0
2010;14;K;D02;80-84;0
2010;14;K;D02;85+;0
2010;14;K;D03;0-4;0
2010;14;K;D03;10-14;0
2010;14;K;D03;15-19;1
2010;14;K;D03;20-24;0
2010;14;K;D03;25-29;2
2010;14;K;D03;30-34;1
2010;14;K;D03;35-39;0
2010;14;K;D03;40-44;1
2010;14;K;D03;45-49;2
2010;14;K;D03;5-9;0
2010;14;K;D03;50-54;2
2010;14;K;D03;55-59;1
2010;14;K;D03;60-64;1
2010;14;K;D03;65-69;1
2010;14;K;D03;70-74;4
2010;14;K;D03;75-79;2
2010;14;K;D03;80-84;0
2010;14;K;D03;85+;1
2010;14;K;D04;0-4;0
2010;14;K;D04;10-14;0
2010;14;K;D04;15-19;0
2010;14;K;D04;20-24;0
2010;14;K;D04;25-29;0
2010;14;K;D04;30-34;0
2010;14;K;D04;35-39;0
2010;14;K;D04;40-44;0
2010;14;K;D04;45-49;0
2010;14;K;D04;5-9;0
2010;14;K;D04;50-54;1
2010;14;K;D04;55-59;0
2010;14;K;D04;60-64;1
2010;14;K;D04;65-69;2
2010;14;K;D04;70-74;1
2010;14;K;D04;75-79;2
2010;14;K;D04;80-84;6
2010;14;K;D04;85+;2
2010;14;K;D05;0-4;0
2010;14;K;D05;10-14;0
2010;14;K;D05;15-19;0
2010;14;K;D05;20-24;0
2010;14;K;D05;25-29;1
2010;14;K;D05;30-34;0
2010;14;K;D05;35-39;2
2010;14;K;D05;40-44;2
2010;14;K;D05;45-49;7
2010;14;K;D05;5-9;0
2010;14;K;D05;50-54;17
2010;14;K;D05;55-59;31
2010;14;K;D05;60-64;21
2010;14;K;D05;65-69;11
2010;14;K;D05;70-74;4
2010;14;K;D05;75-79;3
2010;14;K;D05;80-84;1
2010;14;K;D05;85+;0
2010;14;K;D06;0-4;0
2010;14;K;D06;10-14;0
2010;14;K;D06;15-19;0
2010;14;K;D06;20-24;3
2010;14;K;D06;25-29;5
2010;14;K;D06;30-34;11
2010;14;K;D06;35-39;10
2010;14;K;D06;40-44;8
2010;14;K;D06;45-49;2
2010;14;K;D06;5-9;0
2010;14;K;D06;50-54;5
2010;14;K;D06;55-59;10
2010;14;K;D06;60-64;6
2010;14;K;D06;65-69;4
2010;14;K;D06;70-74;2
2010;14;K;D06;75-79;1
2010;14;K;D06;80-84;0
2010;14;K;D06;85+;0
